,OnlyDate,Geographic Zone,Product,Quantity Ordered,Year,Month,Day,DayOfWeek,Lag1,Lag7
4808,2019-11-15,New York City (NY),AAA Batteries (4-pack),6,2019,11,15,4,20.0,21.0
4806,2019-11-15,Los Angeles (CA),AAA Batteries (4-pack),14,2019,11,15,4,12.0,26.0
4805,2019-11-15,Dallas (TX),ThinkPad Laptop,2,2019,11,15,4,1.0,1.0
4804,2019-11-15,Dallas (TX),AAA Batteries (4-pack),8,2019,11,15,4,4.0,10.0
4803,2019-11-15,Boston (MA),ThinkPad Laptop,1,2019,11,15,4,1.0,4.0
4802,2019-11-15,Boston (MA),AAA Batteries (4-pack),8,2019,11,15,4,7.0,7.0
4801,2019-11-15,Austin (TX),ThinkPad Laptop,2,2019,11,15,4,1.0,1.0
4800,2019-11-15,Austin (TX),AAA Batteries (4-pack),1,2019,11,15,4,6.0,7.0
4799,2019-11-15,Atlanta (GA),ThinkPad Laptop,1,2019,11,15,4,2.0,1.0
4798,2019-11-15,Atlanta (GA),AAA Batteries (4-pack),6,2019,11,15,4,1.0,3.0
4807,2019-11-15,Los Angeles (CA),ThinkPad Laptop,1,2019,11,15,4,5.0,1.0
4824,2019-11-16,Los Angeles (CA),ThinkPad Laptop,2,2019,11,16,5,1.0,2.0
4828,2019-11-16,San Francisco (CA),AAA Batteries (4-pack),23,2019,11,16,5,30.0,35.0
4827,2019-11-16,Portland (OR),AAA Batteries (4-pack),4,2019,11,16,5,7.0,4.0
4826,2019-11-16,New York City (NY),ThinkPad Laptop,3,2019,11,16,5,2.0,5.0
4825,2019-11-16,New York City (NY),AAA Batteries (4-pack),5,2019,11,16,5,6.0,17.0
4823,2019-11-16,Los Angeles (CA),AAA Batteries (4-pack),27,2019,11,16,5,14.0,14.0
4829,2019-11-16,Seattle (WA),AAA Batteries (4-pack),12,2019,11,16,5,8.0,6.0
4821,2019-11-16,Dallas (TX),AAA Batteries (4-pack),2,2019,11,16,5,8.0,22.0
4820,2019-11-16,Boston (MA),AAA Batteries (4-pack),20,2019,11,16,5,8.0,15.0
4819,2019-11-16,Austin (TX),AAA Batteries (4-pack),2,2019,11,16,5,1.0,5.0
4818,2019-11-16,Atlanta (GA),ThinkPad Laptop,1,2019,11,16,5,1.0,1.0
4817,2019-11-16,Atlanta (GA),AAA Batteries (4-pack),2,2019,11,16,5,6.0,9.0
4822,2019-11-16,Dallas (TX),ThinkPad Laptop,2,2019,11,16,5,2.0,1.0
4845,2019-11-17,Seattle (WA),ThinkPad Laptop,3,2019,11,17,6,1.0,5.0
4844,2019-11-17,Seattle (WA),AAA Batteries (4-pack),12,2019,11,17,6,12.0,13.0
4843,2019-11-17,San Francisco (CA),ThinkPad Laptop,4,2019,11,17,6,5.0,2.0
4842,2019-11-17,San Francisco (CA),AAA Batteries (4-pack),18,2019,11,17,6,23.0,16.0
4841,2019-11-17,Portland (OR),AAA Batteries (4-pack),6,2019,11,17,6,4.0,6.0
4840,2019-11-17,Portland (ME),AAA Batteries (4-pack),1,2019,11,17,6,1.0,3.0
4839,2019-11-17,New York City (NY),AAA Batteries (4-pack),11,2019,11,17,6,5.0,10.0
4838,2019-11-17,Los Angeles (CA),ThinkPad Laptop,3,2019,11,17,6,2.0,3.0
4836,2019-11-17,Dallas (TX),ThinkPad Laptop,1,2019,11,17,6,2.0,3.0
4835,2019-11-17,Dallas (TX),AAA Batteries (4-pack),5,2019,11,17,6,2.0,6.0
4834,2019-11-17,Boston (MA),ThinkPad Laptop,3,2019,11,17,6,1.0,1.0
4833,2019-11-17,Boston (MA),AAA Batteries (4-pack),10,2019,11,17,6,20.0,9.0
4832,2019-11-17,Austin (TX),AAA Batteries (4-pack),7,2019,11,17,6,2.0,6.0
4831,2019-11-17,Atlanta (GA),ThinkPad Laptop,3,2019,11,17,6,1.0,1.0
4830,2019-11-17,Atlanta (GA),AAA Batteries (4-pack),12,2019,11,17,6,2.0,5.0
4837,2019-11-17,Los Angeles (CA),AAA Batteries (4-pack),21,2019,11,17,6,27.0,17.0
4856,2019-11-18,New York City (NY),ThinkPad Laptop,1,2019,11,18,0,3.0,7.0
4862,2019-11-18,Seattle (WA),ThinkPad Laptop,2,2019,11,18,0,3.0,2.0
4861,2019-11-18,Seattle (WA),AAA Batteries (4-pack),6,2019,11,18,0,12.0,11.0
4860,2019-11-18,San Francisco (CA),ThinkPad Laptop,3,2019,11,18,0,4.0,2.0
4859,2019-11-18,San Francisco (CA),AAA Batteries (4-pack),32,2019,11,18,0,18.0,18.0
4858,2019-11-18,Portland (OR),ThinkPad Laptop,1,2019,11,18,0,1.0,1.0
4857,2019-11-18,Portland (OR),AAA Batteries (4-pack),6,2019,11,18,0,6.0,6.0
4855,2019-11-18,New York City (NY),AAA Batteries (4-pack),14,2019,11,18,0,11.0,6.0
4846,2019-11-18,Atlanta (GA),AAA Batteries (4-pack),16,2019,11,18,0,12.0,4.0
4853,2019-11-18,Los Angeles (CA),AAA Batteries (4-pack),21,2019,11,18,0,21.0,8.0
4852,2019-11-18,Dallas (TX),ThinkPad Laptop,2,2019,11,18,0,1.0,2.0
4851,2019-11-18,Dallas (TX),AAA Batteries (4-pack),13,2019,11,18,0,5.0,8.0
4850,2019-11-18,Boston (MA),ThinkPad Laptop,2,2019,11,18,0,3.0,1.0
4849,2019-11-18,Boston (MA),AAA Batteries (4-pack),7,2019,11,18,0,10.0,9.0
4848,2019-11-18,Austin (TX),ThinkPad Laptop,1,2019,11,18,0,2.0,2.0
4847,2019-11-18,Austin (TX),AAA Batteries (4-pack),6,2019,11,18,0,7.0,2.0
4854,2019-11-18,Los Angeles (CA),ThinkPad Laptop,2,2019,11,18,0,3.0,3.0
4871,2019-11-19,New York City (NY),ThinkPad Laptop,2,2019,11,19,1,1.0,1.0
4877,2019-11-19,Seattle (WA),ThinkPad Laptop,2,2019,11,19,1,2.0,1.0
4875,2019-11-19,San Francisco (CA),ThinkPad Laptop,1,2019,11,19,1,3.0,3.0
4874,2019-11-19,San Francisco (CA),AAA Batteries (4-pack),29,2019,11,19,1,32.0,23.0
4873,2019-11-19,Portland (OR),AAA Batteries (4-pack),15,2019,11,19,1,6.0,9.0
4872,2019-11-19,Portland (ME),AAA Batteries (4-pack),1,2019,11,19,1,1.0,5.0
4870,2019-11-19,New York City (NY),AAA Batteries (4-pack),13,2019,11,19,1,14.0,20.0
4876,2019-11-19,Seattle (WA),AAA Batteries (4-pack),8,2019,11,19,1,6.0,22.0
4868,2019-11-19,Dallas (TX),AAA Batteries (4-pack),3,2019,11,19,1,13.0,8.0
4867,2019-11-19,Boston (MA),ThinkPad Laptop,1,2019,11,19,1,2.0,1.0
4866,2019-11-19,Boston (MA),AAA Batteries (4-pack),9,2019,11,19,1,7.0,12.0
4865,2019-11-19,Austin (TX),ThinkPad Laptop,1,2019,11,19,1,1.0,1.0
4864,2019-11-19,Austin (TX),AAA Batteries (4-pack),9,2019,11,19,1,6.0,9.0
4863,2019-11-19,Atlanta (GA),AAA Batteries (4-pack),10,2019,11,19,1,16.0,13.0
4869,2019-11-19,Los Angeles (CA),AAA Batteries (4-pack),10,2019,11,19,1,21.0,22.0
4891,2019-11-20,Seattle (WA),ThinkPad Laptop,3,2019,11,20,2,2.0,2.0
4890,2019-11-20,Seattle (WA),AAA Batteries (4-pack),6,2019,11,20,2,8.0,11.0
4889,2019-11-20,San Francisco (CA),ThinkPad Laptop,1,2019,11,20,2,1.0,3.0
4888,2019-11-20,San Francisco (CA),AAA Batteries (4-pack),26,2019,11,20,2,29.0,21.0
4887,2019-11-20,Portland (OR),ThinkPad Laptop,1,2019,11,20,2,1.0,1.0
4886,2019-11-20,New York City (NY),AAA Batteries (4-pack),9,2019,11,20,2,13.0,20.0
4885,2019-11-20,Los Angeles (CA),ThinkPad Laptop,2,2019,11,20,2,2.0,5.0
4884,2019-11-20,Los Angeles (CA),AAA Batteries (4-pack),22,2019,11,20,2,10.0,19.0
4883,2019-11-20,Dallas (TX),AAA Batteries (4-pack),9,2019,11,20,2,3.0,7.0
4882,2019-11-20,Boston (MA),ThinkPad Laptop,1,2019,11,20,2,1.0,2.0
4881,2019-11-20,Boston (MA),AAA Batteries (4-pack),11,2019,11,20,2,9.0,13.0
4880,2019-11-20,Austin (TX),AAA Batteries (4-pack),4,2019,11,20,2,9.0,8.0
4879,2019-11-20,Atlanta (GA),ThinkPad Laptop,3,2019,11,20,2,3.0,1.0
4878,2019-11-20,Atlanta (GA),AAA Batteries (4-pack),3,2019,11,20,2,10.0,10.0
4905,2019-11-21,Seattle (WA),AAA Batteries (4-pack),8,2019,11,21,3,6.0,16.0
4904,2019-11-21,San Francisco (CA),ThinkPad Laptop,4,2019,11,21,3,1.0,3.0
4903,2019-11-21,San Francisco (CA),AAA Batteries (4-pack),27,2019,11,21,3,26.0,26.0
4902,2019-11-21,Portland (OR),ThinkPad Laptop,1,2019,11,21,3,1.0,2.0
4901,2019-11-21,Portland (OR),AAA Batteries (4-pack),5,2019,11,21,3,15.0,8.0
4900,2019-11-21,Portland (ME),AAA Batteries (4-pack),2,2019,11,21,3,1.0,1.0
4899,2019-11-21,New York City (NY),AAA Batteries (4-pack),21,2019,11,21,3,9.0,20.0
4892,2019-11-21,Atlanta (GA),AAA Batteries (4-pack),3,2019,11,21,3,3.0,1.0
4897,2019-11-21,Dallas (TX),AAA Batteries (4-pack),15,2019,11,21,3,9.0,4.0
4896,2019-11-21,Boston (MA),ThinkPad Laptop,2,2019,11,21,3,1.0,1.0
4895,2019-11-21,Boston (MA),AAA Batteries (4-pack),9,2019,11,21,3,11.0,7.0
4894,2019-11-21,Austin (TX),ThinkPad Laptop,2,2019,11,21,3,1.0,2.0
4893,2019-11-21,Austin (TX),AAA Batteries (4-pack),8,2019,11,21,3,4.0,6.0
4898,2019-11-21,Los Angeles (CA),AAA Batteries (4-pack),12,2019,11,21,3,22.0,12.0
4915,2019-11-22,New York City (NY),AAA Batteries (4-pack),11,2019,11,22,4,21.0,6.0
4922,2019-11-22,Seattle (WA),ThinkPad Laptop,3,2019,11,22,4,3.0,2.0
4921,2019-11-22,Seattle (WA),AAA Batteries (4-pack),5,2019,11,22,4,8.0,8.0
4920,2019-11-22,San Francisco (CA),ThinkPad Laptop,2,2019,11,22,4,4.0,5.0
4919,2019-11-22,San Francisco (CA),AAA Batteries (4-pack),20,2019,11,22,4,27.0,30.0
4918,2019-11-22,Portland (OR),AAA Batteries (4-pack),3,2019,11,22,4,5.0,3.0
4917,2019-11-22,Portland (ME),AAA Batteries (4-pack),4,2019,11,22,4,2.0,2.0
4914,2019-11-22,Los Angeles (CA),ThinkPad Laptop,1,2019,11,22,4,2.0,2.0
4916,2019-11-22,New York City (NY),ThinkPad Laptop,4,2019,11,22,4,2.0,1.0
4912,2019-11-22,Dallas (TX),ThinkPad Laptop,2,2019,11,22,4,2.0,1.0
4911,2019-11-22,Dallas (TX),AAA Batteries (4-pack),15,2019,11,22,4,15.0,8.0
4910,2019-11-22,Boston (MA),ThinkPad Laptop,1,2019,11,22,4,2.0,1.0
4909,2019-11-22,Boston (MA),AAA Batteries (4-pack),4,2019,11,22,4,9.0,8.0
4908,2019-11-22,Austin (TX),AAA Batteries (4-pack),6,2019,11,22,4,8.0,1.0
4907,2019-11-22,Atlanta (GA),ThinkPad Laptop,1,2019,11,22,4,3.0,2.0
4906,2019-11-22,Atlanta (GA),AAA Batteries (4-pack),6,2019,11,22,4,3.0,6.0
4913,2019-11-22,Los Angeles (CA),AAA Batteries (4-pack),26,2019,11,22,4,12.0,14.0
4939,2019-11-23,Seattle (WA),ThinkPad Laptop,2,2019,11,23,5,3.0,1.0
4937,2019-11-23,San Francisco (CA),AAA Batteries (4-pack),13,2019,11,23,5,20.0,23.0
4936,2019-11-23,Portland (OR),ThinkPad Laptop,1,2019,11,23,5,1.0,2.0
4935,2019-11-23,Portland (OR),AAA Batteries (4-pack),7,2019,11,23,5,3.0,7.0
4934,2019-11-23,Portland (ME),AAA Batteries (4-pack),1,2019,11,23,5,4.0,1.0
4933,2019-11-23,New York City (NY),ThinkPad Laptop,1,2019,11,23,5,4.0,2.0
4932,2019-11-23,New York City (NY),AAA Batteries (4-pack),6,2019,11,23,5,11.0,5.0
4931,2019-11-23,Los Angeles (CA),ThinkPad Laptop,3,2019,11,23,5,1.0,5.0
4938,2019-11-23,Seattle (WA),AAA Batteries (4-pack),5,2019,11,23,5,5.0,12.0
4929,2019-11-23,Dallas (TX),AAA Batteries (4-pack),7,2019,11,23,5,15.0,2.0
4928,2019-11-23,Boston (MA),ThinkPad Laptop,2,2019,11,23,5,1.0,1.0
4927,2019-11-23,Boston (MA),AAA Batteries (4-pack),16,2019,11,23,5,4.0,20.0
4926,2019-11-23,Austin (TX),ThinkPad Laptop,1,2019,11,23,5,2.0,1.0
4925,2019-11-23,Austin (TX),AAA Batteries (4-pack),5,2019,11,23,5,6.0,2.0
4924,2019-11-23,Atlanta (GA),ThinkPad Laptop,1,2019,11,23,5,1.0,1.0
4923,2019-11-23,Atlanta (GA),AAA Batteries (4-pack),7,2019,11,23,5,6.0,2.0
4930,2019-11-23,Los Angeles (CA),AAA Batteries (4-pack),11,2019,11,23,5,26.0,27.0
4954,2019-11-24,Seattle (WA),ThinkPad Laptop,1,2019,11,24,6,2.0,1.0
4953,2019-11-24,Seattle (WA),AAA Batteries (4-pack),8,2019,11,24,6,5.0,12.0
4952,2019-11-24,San Francisco (CA),ThinkPad Laptop,4,2019,11,24,6,2.0,5.0
4951,2019-11-24,San Francisco (CA),AAA Batteries (4-pack),21,2019,11,24,6,13.0,18.0
4950,2019-11-24,Portland (OR),AAA Batteries (4-pack),2,2019,11,24,6,7.0,4.0
4949,2019-11-24,New York City (NY),ThinkPad Laptop,3,2019,11,24,6,1.0,3.0
4948,2019-11-24,New York City (NY),AAA Batteries (4-pack),5,2019,11,24,6,6.0,11.0
4947,2019-11-24,Los Angeles (CA),AAA Batteries (4-pack),13,2019,11,24,6,11.0,21.0
4945,2019-11-24,Dallas (TX),AAA Batteries (4-pack),11,2019,11,24,6,7.0,5.0
4944,2019-11-24,Boston (MA),ThinkPad Laptop,6,2019,11,24,6,2.0,3.0
4943,2019-11-24,Boston (MA),AAA Batteries (4-pack),11,2019,11,24,6,16.0,10.0
4942,2019-11-24,Austin (TX),AAA Batteries (4-pack),1,2019,11,24,6,5.0,7.0
4941,2019-11-24,Atlanta (GA),ThinkPad Laptop,2,2019,11,24,6,1.0,2.0
4940,2019-11-24,Atlanta (GA),AAA Batteries (4-pack),13,2019,11,24,6,7.0,12.0
4946,2019-11-24,Dallas (TX),ThinkPad Laptop,1,2019,11,24,6,2.0,1.0
4964,2019-11-25,New York City (NY),AAA Batteries (4-pack),23,2019,11,25,0,5.0,14.0
4970,2019-11-25,Seattle (WA),ThinkPad Laptop,1,2019,11,25,0,1.0,3.0
4969,2019-11-25,Seattle (WA),AAA Batteries (4-pack),3,2019,11,25,0,8.0,6.0
4968,2019-11-25,San Francisco (CA),ThinkPad Laptop,4,2019,11,25,0,4.0,4.0
4967,2019-11-25,San Francisco (CA),AAA Batteries (4-pack),31,2019,11,25,0,21.0,32.0
4966,2019-11-25,Portland (OR),AAA Batteries (4-pack),1,2019,11,25,0,2.0,6.0
4965,2019-11-25,New York City (NY),ThinkPad Laptop,2,2019,11,25,0,3.0,2.0
4963,2019-11-25,Los Angeles (CA),ThinkPad Laptop,4,2019,11,25,0,3.0,1.0
4955,2019-11-25,Atlanta (GA),AAA Batteries (4-pack),12,2019,11,25,0,13.0,16.0
4961,2019-11-25,Dallas (TX),AAA Batteries (4-pack),3,2019,11,25,0,11.0,13.0
4960,2019-11-25,Boston (MA),ThinkPad Laptop,1,2019,11,25,0,6.0,2.0
4959,2019-11-25,Boston (MA),AAA Batteries (4-pack),7,2019,11,25,0,11.0,7.0
4958,2019-11-25,Austin (TX),ThinkPad Laptop,4,2019,11,25,0,1.0,1.0
4957,2019-11-25,Austin (TX),AAA Batteries (4-pack),2,2019,11,25,0,1.0,6.0
4956,2019-11-25,Atlanta (GA),ThinkPad Laptop,1,2019,11,25,0,2.0,1.0
4962,2019-11-25,Los Angeles (CA),AAA Batteries (4-pack),9,2019,11,25,0,13.0,21.0
4985,2019-11-26,Seattle (WA),AAA Batteries (4-pack),3,2019,11,26,1,3.0,8.0
4984,2019-11-26,San Francisco (CA),ThinkPad Laptop,2,2019,11,26,1,4.0,3.0
4983,2019-11-26,San Francisco (CA),AAA Batteries (4-pack),33,2019,11,26,1,31.0,29.0
4982,2019-11-26,Portland (OR),ThinkPad Laptop,1,2019,11,26,1,1.0,1.0
4981,2019-11-26,Portland (OR),AAA Batteries (4-pack),14,2019,11,26,1,1.0,6.0
4980,2019-11-26,New York City (NY),ThinkPad Laptop,2,2019,11,26,1,2.0,3.0
4979,2019-11-26,New York City (NY),AAA Batteries (4-pack),15,2019,11,26,1,23.0,13.0
4978,2019-11-26,Los Angeles (CA),ThinkPad Laptop,2,2019,11,26,1,4.0,2.0
4977,2019-11-26,Los Angeles (CA),AAA Batteries (4-pack),7,2019,11,26,1,9.0,10.0
4976,2019-11-26,Dallas (TX),ThinkPad Laptop,1,2019,11,26,1,1.0,1.0
4975,2019-11-26,Dallas (TX),AAA Batteries (4-pack),3,2019,11,26,1,3.0,3.0
4974,2019-11-26,Boston (MA),AAA Batteries (4-pack),18,2019,11,26,1,7.0,9.0
4973,2019-11-26,Austin (TX),AAA Batteries (4-pack),3,2019,11,26,1,2.0,9.0
4972,2019-11-26,Atlanta (GA),ThinkPad Laptop,1,2019,11,26,1,1.0,1.0
4971,2019-11-26,Atlanta (GA),AAA Batteries (4-pack),11,2019,11,26,1,12.0,10.0
5000,2019-11-27,Seattle (WA),AAA Batteries (4-pack),11,2019,11,27,2,3.0,6.0
4999,2019-11-27,San Francisco (CA),ThinkPad Laptop,2,2019,11,27,2,2.0,1.0
4998,2019-11-27,San Francisco (CA),AAA Batteries (4-pack),17,2019,11,27,2,33.0,26.0
4997,2019-11-27,Portland (OR),ThinkPad Laptop,6,2019,11,27,2,1.0,1.0
4996,2019-11-27,Portland (OR),AAA Batteries (4-pack),5,2019,11,27,2,14.0,15.0
4995,2019-11-27,New York City (NY),ThinkPad Laptop,1,2019,11,27,2,2.0,1.0
4994,2019-11-27,New York City (NY),AAA Batteries (4-pack),15,2019,11,27,2,15.0,9.0
4986,2019-11-27,Atlanta (GA),AAA Batteries (4-pack),7,2019,11,27,2,11.0,3.0
4992,2019-11-27,Los Angeles (CA),AAA Batteries (4-pack),8,2019,11,27,2,7.0,22.0
4991,2019-11-27,Dallas (TX),AAA Batteries (4-pack),6,2019,11,27,2,3.0,9.0
4990,2019-11-27,Boston (MA),ThinkPad Laptop,2,2019,11,27,2,1.0,1.0
4989,2019-11-27,Boston (MA),AAA Batteries (4-pack),16,2019,11,27,2,18.0,11.0
4988,2019-11-27,Austin (TX),AAA Batteries (4-pack),5,2019,11,27,2,3.0,4.0
4987,2019-11-27,Atlanta (GA),ThinkPad Laptop,3,2019,11,27,2,1.0,3.0
4993,2019-11-27,Los Angeles (CA),ThinkPad Laptop,3,2019,11,27,2,2.0,3.0
5010,2019-11-28,New York City (NY),ThinkPad Laptop,1,2019,11,28,3,1.0,2.0
5016,2019-11-28,Seattle (WA),ThinkPad Laptop,1,2019,11,28,3,1.0,2.0
5015,2019-11-28,Seattle (WA),AAA Batteries (4-pack),7,2019,11,28,3,11.0,8.0
5014,2019-11-28,San Francisco (CA),ThinkPad Laptop,3,2019,11,28,3,2.0,1.0
5013,2019-11-28,San Francisco (CA),AAA Batteries (4-pack),12,2019,11,28,3,17.0,27.0
5012,2019-11-28,Portland (OR),ThinkPad Laptop,1,2019,11,28,3,6.0,1.0
5011,2019-11-28,Portland (OR),AAA Batteries (4-pack),6,2019,11,28,3,5.0,5.0
5009,2019-11-28,New York City (NY),AAA Batteries (4-pack),10,2019,11,28,3,15.0,21.0
5001,2019-11-28,Atlanta (GA),AAA Batteries (4-pack),10,2019,11,28,3,7.0,3.0
5007,2019-11-28,Los Angeles (CA),AAA Batteries (4-pack),9,2019,11,28,3,8.0,12.0
5006,2019-11-28,Dallas (TX),AAA Batteries (4-pack),7,2019,11,28,3,6.0,15.0
5005,2019-11-28,Boston (MA),ThinkPad Laptop,1,2019,11,28,3,2.0,1.0
5004,2019-11-28,Boston (MA),AAA Batteries (4-pack),7,2019,11,28,3,16.0,9.0
5003,2019-11-28,Austin (TX),ThinkPad Laptop,2,2019,11,28,3,4.0,1.0
5002,2019-11-28,Austin (TX),AAA Batteries (4-pack),1,2019,11,28,3,5.0,8.0
5008,2019-11-28,Los Angeles (CA),ThinkPad Laptop,1,2019,11,28,3,3.0,2.0
5032,2019-11-29,Seattle (WA),ThinkPad Laptop,1,2019,11,29,4,1.0,2.0
5031,2019-11-29,Seattle (WA),AAA Batteries (4-pack),4,2019,11,29,4,7.0,5.0
5030,2019-11-29,San Francisco (CA),ThinkPad Laptop,3,2019,11,29,4,3.0,4.0
5029,2019-11-29,San Francisco (CA),AAA Batteries (4-pack),22,2019,11,29,4,12.0,20.0
5028,2019-11-29,Portland (OR),ThinkPad Laptop,1,2019,11,29,4,1.0,1.0
5027,2019-11-29,Portland (OR),AAA Batteries (4-pack),5,2019,11,29,4,6.0,3.0
5026,2019-11-29,Portland (ME),AAA Batteries (4-pack),3,2019,11,29,4,1.0,1.0
5025,2019-11-29,New York City (NY),ThinkPad Laptop,1,2019,11,29,4,1.0,4.0
5024,2019-11-29,New York City (NY),AAA Batteries (4-pack),13,2019,11,29,4,10.0,11.0
5022,2019-11-29,Los Angeles (CA),AAA Batteries (4-pack),17,2019,11,29,4,9.0,26.0
5021,2019-11-29,Dallas (TX),AAA Batteries (4-pack),4,2019,11,29,4,7.0,15.0
5020,2019-11-29,Boston (MA),ThinkPad Laptop,1,2019,11,29,4,1.0,2.0
5019,2019-11-29,Boston (MA),AAA Batteries (4-pack),14,2019,11,29,4,7.0,4.0
5018,2019-11-29,Austin (TX),AAA Batteries (4-pack),5,2019,11,29,4,1.0,6.0
5017,2019-11-29,Atlanta (GA),AAA Batteries (4-pack),3,2019,11,29,4,10.0,6.0
5023,2019-11-29,Los Angeles (CA),ThinkPad Laptop,2,2019,11,29,4,1.0,2.0
5041,2019-11-30,New York City (NY),AAA Batteries (4-pack),10,2019,11,30,5,13.0,6.0
5046,2019-11-30,San Francisco (CA),ThinkPad Laptop,3,2019,11,30,5,3.0,2.0
5045,2019-11-30,San Francisco (CA),AAA Batteries (4-pack),11,2019,11,30,5,22.0,13.0
5044,2019-11-30,Portland (OR),AAA Batteries (4-pack),4,2019,11,30,5,5.0,7.0
5043,2019-11-30,Portland (ME),AAA Batteries (4-pack),2,2019,11,30,5,3.0,1.0
5042,2019-11-30,New York City (NY),ThinkPad Laptop,1,2019,11,30,5,1.0,1.0
5040,2019-11-30,Los Angeles (CA),ThinkPad Laptop,1,2019,11,30,5,2.0,1.0
5047,2019-11-30,Seattle (WA),AAA Batteries (4-pack),4,2019,11,30,5,4.0,5.0
5038,2019-11-30,Dallas (TX),AAA Batteries (4-pack),11,2019,11,30,5,4.0,7.0
5037,2019-11-30,Boston (MA),ThinkPad Laptop,1,2019,11,30,5,1.0,1.0
5036,2019-11-30,Boston (MA),AAA Batteries (4-pack),13,2019,11,30,5,14.0,16.0
5035,2019-11-30,Austin (TX),ThinkPad Laptop,1,2019,11,30,5,2.0,2.0
5034,2019-11-30,Austin (TX),AAA Batteries (4-pack),1,2019,11,30,5,5.0,5.0
5033,2019-11-30,Atlanta (GA),AAA Batteries (4-pack),12,2019,11,30,5,3.0,7.0
5039,2019-11-30,Los Angeles (CA),AAA Batteries (4-pack),17,2019,11,30,5,17.0,11.0
5065,2019-12-01,Seattle (WA),ThinkPad Laptop,1,2019,12,1,6,1.0,3.0
5064,2019-12-01,Seattle (WA),AAA Batteries (4-pack),13,2019,12,1,6,4.0,8.0
5063,2019-12-01,San Francisco (CA),ThinkPad Laptop,8,2019,12,1,6,3.0,4.0
5062,2019-12-01,San Francisco (CA),AAA Batteries (4-pack),39,2019,12,1,6,11.0,21.0
5061,2019-12-01,Portland (OR),ThinkPad Laptop,1,2019,12,1,6,1.0,1.0
5060,2019-12-01,Portland (OR),AAA Batteries (4-pack),5,2019,12,1,6,4.0,2.0
5059,2019-12-01,Portland (ME),AAA Batteries (4-pack),2,2019,12,1,6,2.0,1.0
5058,2019-12-01,New York City (NY),ThinkPad Laptop,5,2019,12,1,6,1.0,3.0
5057,2019-12-01,New York City (NY),AAA Batteries (4-pack),10,2019,12,1,6,10.0,5.0
5048,2019-12-01,Atlanta (GA),AAA Batteries (4-pack),13,2019,12,1,6,12.0,13.0
5055,2019-12-01,Los Angeles (CA),AAA Batteries (4-pack),11,2019,12,1,6,17.0,13.0
5054,2019-12-01,Dallas (TX),ThinkPad Laptop,2,2019,12,1,6,1.0,2.0
5053,2019-12-01,Dallas (TX),AAA Batteries (4-pack),6,2019,12,1,6,11.0,11.0
5052,2019-12-01,Boston (MA),ThinkPad Laptop,1,2019,12,1,6,1.0,2.0
5051,2019-12-01,Boston (MA),AAA Batteries (4-pack),2,2019,12,1,6,13.0,11.0
5050,2019-12-01,Austin (TX),AAA Batteries (4-pack),3,2019,12,1,6,1.0,1.0
5049,2019-12-01,Atlanta (GA),ThinkPad Laptop,4,2019,12,1,6,3.0,3.0
5056,2019-12-01,Los Angeles (CA),ThinkPad Laptop,3,2019,12,1,6,1.0,3.0
5077,2019-12-02,New York City (NY),ThinkPad Laptop,2,2019,12,2,0,5.0,2.0
5078,2019-12-02,Portland (ME),AAA Batteries (4-pack),1,2019,12,2,0,2.0,1.0
5079,2019-12-02,Portland (ME),ThinkPad Laptop,1,2019,12,2,0,1.0,1.0
5076,2019-12-02,New York City (NY),AAA Batteries (4-pack),12,2019,12,2,0,10.0,23.0
5081,2019-12-02,Portland (OR),ThinkPad Laptop,1,2019,12,2,0,1.0,1.0
5083,2019-12-02,San Francisco (CA),ThinkPad Laptop,5,2019,12,2,0,8.0,4.0
5084,2019-12-02,Seattle (WA),AAA Batteries (4-pack),5,2019,12,2,0,13.0,3.0
5080,2019-12-02,Portland (OR),AAA Batteries (4-pack),3,2019,12,2,0,5.0,1.0
5075,2019-12-02,Los Angeles (CA),ThinkPad Laptop,2,2019,12,2,0,3.0,4.0
5082,2019-12-02,San Francisco (CA),AAA Batteries (4-pack),45,2019,12,2,0,39.0,31.0
5073,2019-12-02,Dallas (TX),ThinkPad Laptop,1,2019,12,2,0,2.0,2.0
5074,2019-12-02,Los Angeles (CA),AAA Batteries (4-pack),29,2019,12,2,0,11.0,9.0
5067,2019-12-02,Atlanta (GA),ThinkPad Laptop,1,2019,12,2,0,4.0,1.0
5068,2019-12-02,Austin (TX),AAA Batteries (4-pack),7,2019,12,2,0,3.0,2.0
5066,2019-12-02,Atlanta (GA),AAA Batteries (4-pack),9,2019,12,2,0,13.0,12.0
5070,2019-12-02,Boston (MA),AAA Batteries (4-pack),15,2019,12,2,0,2.0,7.0
5071,2019-12-02,Boston (MA),ThinkPad Laptop,2,2019,12,2,0,1.0,6.0
5072,2019-12-02,Dallas (TX),AAA Batteries (4-pack),26,2019,12,2,0,6.0,3.0
5069,2019-12-02,Austin (TX),ThinkPad Laptop,2,2019,12,2,0,1.0,1.0
5101,2019-12-03,Seattle (WA),ThinkPad Laptop,3,2019,12,3,1,1.0,3.0
5094,2019-12-03,New York City (NY),AAA Batteries (4-pack),23,2019,12,3,1,12.0,15.0
5099,2019-12-03,San Francisco (CA),ThinkPad Laptop,4,2019,12,3,1,5.0,2.0
5098,2019-12-03,San Francisco (CA),AAA Batteries (4-pack),33,2019,12,3,1,45.0,33.0
